city_id,date,disaster_type,city,province,cause,death,missing_person,injured_person,damaged_house,flooded_house,damaged_facility,year
3374,2022-09-21,PUTING BELIUNG,KOTA SEMARANG,JAWA TENGAH,● Dipicu akibat angin kencang dan kondisi pohon yang lapuk dan mengalami roboh dan menimpa rumah warga,1,0,1,1,0,0,2022
3308,2022-09-21,PUTING BELIUNG,MAGELANG,JAWA TENGAH,● Dipicu akibat angin kencang yang terjadi di wilayah Kec. Bandongan dan menyebabkan beberapa unit rumah warga mengalami rusak,1,0,1,36,0,0,2022
1306,2022-09-21,BANJIR,PADANG PARIAMAN,SUMATERA BARAT,● Dipicu curah hujan dengan intensitas sedang hingga lebat dengan durasi yang cukup lama mengakibatkan banjir.,0,0,1,0,180,1,2022
1703,2022-09-21,TANAH LONGSOR,BENGKULU UTARA,BENGKULU,● Dipicu hujan dengan intensitas tinggi selama 4 hari berturut-turut mengakibatkan tanah longsor,0,0,0,0,0,0,2022
1371,2022-09-21,TANAH LONGSOR,KOTA PADANG,SUMATERA BARAT,● Hujan dan Angin kencang yang terjadi di kota Padang menyebabkan terjadinya longsor dan Pohon Tumbang yang menimpa sekolah PAUD serta menghambat akses Jalan.,0,0,0,0,0,1,2022
3205,2022-09-22,BANJIR,GARUT,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi di hulu (Kec. Cisompet & Cihurip) sehingga menyebabkan sungai Cipelabuh & Cikaso tidak dapat menampung debit air,1,0,1,42,1628,4,2022
7409,2022-09-22,BANJIR,BUTON UTARA,SULAWESI TENGGARA,● Dipicu hujan dengan intensitas tinggi disertai air pasang laut dan meluapnya sungai wantulasi,0,0,1,0,50,0,2022
6472,2022-09-22,TANAH LONGSOR,KOTA SAMARINDA,KALIMANTAN TIMUR,● Dipicu intensitas hujan yang tinggi disertai angin kencang,0,0,0,2,0,0,2022
3522,2022-09-22,PUTING BELIUNG,BOJONEGORO,JAWA TIMUR,Dipicu hujan deras disertai angin kencang yang mengakibatkan beberapa rumah di wilayah Kecamatan Kanor mengalami kerusakan dan pohon tumbang,1,0,1,0,0,0,2022
3674,2022-09-22,BANJIR,KOTA TANGERANG SELATAN,BANTEN,● Dipicu curah hujan dengan intensitas tinggi,0,0,1,0,1502,0,2022
3316,2022-09-22,KEKERINGAN,BLORA,JAWA TENGAH,● Kekeringan dipicu karena tidak ada hujan dalam beberapa pekan,0,0,0,0,0,0,2022
7210,2022-09-22,BANJIR,SIGI,SULAWESI TENGAH,● Dipicu intensitas hujan yang tinggi sejak pukul 15.30 WITA menyebabkan debit air drainase meningkat sehingga meluap ke pemukiman Warga,0,0,1,0,100,0,2022
3201,2022-09-22,TANAH LONGSOR,BOGOR,JAWA BARAT,● Dipicu hujan deras dengan durasi cukup lama Sehingga mengakibatkan tempat penahan tebingan ( TPT ) longsor diperkirakan diameter T : 25 m P: 11,0,0,0,1,0,0,2022
7403,2022-09-22,BANJIR,KONAWE,SULAWESI TENGGARA,● Dipicu hujan pada tgl 22 september 2022 yang berlangsung sejak pagi hingga sore menyebabkan terendamnya sebagian jalan raya dan pemukiman,0,0,1,0,35,0,2022
3324,2022-09-22,PUTING BELIUNG,KENDAL,JAWA TENGAH,● Dipicu curah hujan dengan intensitas sedang hingga lebat disertai angin kencang,1,0,1,15,0,0,2022
3217,2022-09-23,TANAH LONGSOR,BANDUNG BARAT,JAWA BARAT,● Hujan dengan intensitas tinggi,0,0,0,2,0,0,2022
3303,2022-09-23,TANAH LONGSOR,PURBALINGGA,JAWA TENGAH,"● Dipicu hujan dengan intensitas sedang dan disertai angin kencang. Kejadian tersebut menyebabkan tanah longsor di Desa Panusupan dan Tanalum Kec. Rembang, Desa Rajawana dan Tunjungmuli Kec. Karangmoncol, Desa Tangkisan Kec. Mrebet.",0,0,0,7,0,0,2022
1809,2022-09-23,PUTING BELIUNG,PESAWARAN,LAMPUNG,● Dipicu curah hujan dengan intensitas sedang hingga lebat disertai angin kencang,1,0,1,86,0,0,2022
3201,2022-09-23,PUTING BELIUNG,BOGOR,JAWA BARAT,● Dikarenakan hujan deras dengan intensitas yang cukup tinggi dan Angin kencang,1,0,1,0,0,0,2022
3201,2022-09-23,PUTING BELIUNG,BOGOR,JAWA BARAT,● Hujan Intensitas Tinggi disertai dengan angin kencang,1,0,1,3,0,0,2022
3374,2022-09-23,PUTING BELIUNG,KOTA SEMARANG,JAWA TENGAH,● Dikarenakan hujan deras dengan intensitas yang cukup tinggi dan Angin kencang puting beliung,1,0,1,0,0,0,2022
3207,2022-09-23,TANAH LONGSOR,CIAMIS,JAWA BARAT,"● Dipicu hujan deras dengan intensitas tinggi yang mengguyur sejak pukul 16.00 serta kondisi tanah yang labil mengakibatkan tebing dengan Tinggi 7m , Lebar 5m longsor menimpa rumah warga",0,0,0,1,0,0,2022
3324,2022-09-23,TANAH LONGSOR,KENDAL,JAWA TENGAH,● Dipicu curah hujan dengan intensitas tinggi,0,0,0,22,0,0,2022
6405,2022-09-23,KEBAKARAN HUTAN DAN LAHAN,BERAU,KALIMANTAN TIMUR,● Masih dalam penyelidikan pihak berwajib,0,0,0,0,0,0,2022
3202,2022-09-23,TANAH LONGSOR,SUKABUMI,JAWA BARAT,● Dipicu hujan deras dan luapan sungai Cigadung sehingga menggerus tembok jembatan terbawa arus,0,0,0,1,0,0,2022
3202,2022-09-23,BANJIR,SUKABUMI,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi menyebabkan Luapan air sungai cikaso,0,0,1,22,119,0,2022
3310,2022-09-23,PUTING BELIUNG,KLATEN,JAWA TENGAH,● Dipicu intensitas hujan yang tinggi disertai angin kencang,1,0,3,4,0,0,2022
3602,2022-09-23,BANJIR,LEBAK,BANTEN,● Dipicu hujan dengan intensitas tinggi disertai angin kencang,0,0,1,0,727,0,2022
3512,2022-09-23,KEBAKARAN HUTAN DAN LAHAN,SITUBONDO,JAWA TIMUR,● Masih dalam penyelidikan pihak berwajib,0,0,0,0,0,0,2022
3203,2022-09-23,BANJIR,CIANJUR,JAWA BARAT,● Hujan intensitas tinggi,0,0,1,2,3,1,2022
3203,2022-09-23,TANAH LONGSOR,CIANJUR,JAWA BARAT,● Dipicu curah hujan dengan intensitas tinggi,0,0,0,1,0,0,2022
7322,2022-09-24,BANJIR,LUWU UTARA,SULAWESI SELATAN,Dipicu oleh intensitas curah hujan yang cukup tinggi,0,0,1,0,116,0,2022
1813,2022-09-24,BANJIR,PESISIR BARAT,LAMPUNG,● Dipicu hujan deras dengan intensitas tinggi dan durasi yg cukup lama menyebabkan terjadinya Banjir,0,0,1,0,15,0,2022
6307,2022-09-24,BANJIR,HULU SUNGAI TENGAH,KALIMANTAN SELATAN,● Dikarenakan curah hujan tinggi sehingga membuat genangan air,0,0,1,0,340,0,2022
3302,2022-09-24,TANAH LONGSOR,BANYUMAS,JAWA TENGAH,"● Pada hari Sabtu tanggal 24 September 2022 pukul 01.00 WIB Desa Kasegeran diguyur hujan dengan intensitas tinggi, Kejadian tersebut menyebabkan tanah amblas dan menutup aliran Sungai Ente, dan mengakibatkan Sungai Ente terbendung",0,0,0,0,0,0,2022
5207,2022-09-24,PUTING BELIUNG,SUMBAWA BARAT,NUSA TENGGARA BARAT,● Dipicu angin dengan intensitas tinggi yang mengakibatkan kerusakan ringan hingga sedang rata-rata diantaranya atap rusak,1,0,1,0,0,0,2022
1403,2022-09-24,TANAH LONGSOR,INDRAGIRI HILIR,RIAU,● Telah Terjadi Abrasi Tanah Longsor dikarenakan Hujan intensitas tinggi,0,0,0,0,0,0,2022
7210,2022-09-24,BANJIR,SIGI,SULAWESI TENGAH,● Dipicu hujan dengan intensitas tinggi menyebabkan sungai yang berada tepat di samping Kantor Desa Bolapapu meluap ke pemukiman Warga Desa Bolapapu Kec. Kulawi Kab. Sigi.,0,0,1,0,5,0,2022
6311,2022-09-24,BANJIR,BALANGAN,KALIMANTAN SELATAN,● Dikarenakan curah hujan tinggi sehingga membuat air luapan sungai membuat genangan air di halaman warga,0,0,1,0,575,0,2022
3579,2022-09-24,PUTING BELIUNG,KOTA BATU,JAWA TIMUR,● Hujan disertai Angin dan kondisi kayu yang lapuk di beberapa titik lokasi mengakibatkan atap terangkat dan menimpa atap rumah lain,1,0,1,4,0,0,2022
3201,2022-09-24,PUTING BELIUNG,BOGOR,JAWA BARAT,● Disebabkan hujan deras disertai angin kencang Mengakibatkan beberapa rumah terdampak di wilayah tersebut,1,0,1,0,0,0,2022
6310,2022-09-24,BANJIR,TANAH BUMBU,KALIMANTAN SELATAN,● Dipicu Intensitas hujan yang tinggi dengan durasi cukup lama,0,0,1,0,42,0,2022
3511,2022-09-24,KEBAKARAN HUTAN DAN LAHAN,BONDOWOSO,JAWA TIMUR,Dalam Proses penyelidikan,0,0,0,0,0,0,2022
3316,2022-09-24,PUTING BELIUNG,BLORA,JAWA TENGAH,● Pada hari Sabtu tanggal 24 September 2022 pukul 15.30 WIB sebagian besar wilayah di Blora diguyur hujan dengan intensitas tinggi dan disertai angin kencang.,1,0,1,41,0,0,2022
7271,2022-09-24,BANJIR,KOTA PALU,SULAWESI TENGAH,● Dipicu Intensitas hujan yang tinggi sejak pukul 19.30 WITA menyebabkan debit air meningkat sehingga drainase dan sungai kecil yang berada dekat pemukiman warga meluap menggenangi rumah warga,0,0,1,0,90,0,2022
3315,2022-09-24,PUTING BELIUNG,GROBOGAN,JAWA TENGAH,● Dipicu hujan dengan intensitas tinggi disertai angin kencang,1,0,1,43,0,0,2022
3511,2022-09-24,PUTING BELIUNG,BONDOWOSO,JAWA TIMUR,● Dipicu hujan dengan intensitas tinggi disertai angin kencang,1,0,5,48,0,9,2022
3208,2022-09-25,KEBAKARAN HUTAN DAN LAHAN,KUNINGAN,JAWA BARAT,dalam proses penyelidikan,0,0,0,0,0,0,2022
3206,2022-09-25,BANJIR,TASIKMALAYA,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi terus menerus dari hari Sabtu 24-09-2022 pukul 21.00 WIB hingga hari minggu pagi 25- 09-2022,0,0,1,0,23,0,2022
9104,2022-09-25,BANJIR,TELUK BINTUNI,PAPUA BARAT,Dipicu oleh intensitas curah hujan yang cukup tinggi,0,0,1,10,727,0,2022
6409,2022-09-25,BANJIR,PENAJAM PASER UTARA,KALIMANTAN TIMUR,● Hujan yang terjadi di wilayah Kelurahan Mentawir Kecamatan Sepaku pada hari Sabtu 24 September 2022 pukul -/+ 11.00 Wita berlangsung hingga pukul 22.00 Wita mengakibatkan naiknya tinggi muka air pada halaman dan rumah warga yang berada di wilayah rendah dan dekat dengan pinggir sungai.,0,0,1,0,7,0,2022
3210,2022-09-25,KEBAKARAN HUTAN DAN LAHAN,MAJALENGKA,JAWA BARAT,"● Pada Hari Minggu Tanggal 25 September 2022 Pukul 18.00 WIB. Telah Terjadi Kebakaran Lahan yang di akibatkan oleh warga yang sengaja membakar lahan, Sehingga Mengakibatkan Lahan Terbakar Seluas 0,5 H Terbakar Dan Api Berhasil Dipadamkan Pada Pukul 19.53 WIB.",0,0,0,0,0,0,2022
1809,2022-09-25,PUTING BELIUNG,PESAWARAN,LAMPUNG,● Dipicu hujan dengan intensitas tinggi dan disertai angin kencang,1,0,1,3,0,0,2022
5107,2022-09-26,PUTING BELIUNG,KARANGASEM,BALI,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,1,0,1,1,0,0,2022
6302,2022-09-26,TANAH LONGSOR,KOTABARU,KALIMANTAN SELATAN,Dipicu oleh intensitas curah hujan yang cukup tinggi dan kondisi tanah yang labil menyebabkan galian tambang emas ambruk,9,2,7,10,0,0,2022
1603,2022-09-26,KEBAKARAN HUTAN DAN LAHAN,MUARA ENIM,SUMATERA SELATAN,● Masih dalam Penyelidikan,0,0,0,0,0,0,2022
3207,2022-09-26,TANAH LONGSOR,CIAMIS,JAWA BARAT,● Dipicu hujan dengan intesitas tinggi disetai struktur tanah yang labil,0,0,0,5,0,0,2022
1201,2022-09-26,BANJIR,NIAS,SUMATERA UTARA,● Dipicu hujan dengan intesitas tinggi,0,0,1,0,21,0,2022
6502,2022-09-26,KEBAKARAN HUTAN DAN LAHAN,BULUNGAN,KALIMANTAN UTARA,Dipicu oleh pembukaan lahan pertanian masyarakat,0,0,0,0,0,0,2022
1802,2022-09-26,BANJIR,TANGGAMUS,LAMPUNG,● Dipicu intensitas curah hujan yang cukup tinggi,0,0,1,1,6,0,2022
3210,2022-09-27,KEBAKARAN HUTAN DAN LAHAN,MAJALENGKA,JAWA BARAT,Tidak diketahui,0,0,0,0,0,0,2022
5306,2022-09-27,PUTING BELIUNG,BELU,NUSA TENGGARA TIMUR,● Dipicu curah hujan yang cukup tinggi disertai angin kencang,1,0,1,10,0,0,2022
3512,2022-09-27,KEBAKARAN HUTAN DAN LAHAN,SITUBONDO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2022
1408,2022-09-27,BANJIR,BENGKALIS,RIAU,● Dipicu hujan dengan intesitas tinggi,0,0,1,0,40,0,2022
3201,2022-09-27,PUTING BELIUNG,BOGOR,JAWA BARAT,"● Disebabkan hujan dengan intensitas tinggi yang cukup lama disertai angin kencang mengakibatkan tembok rumah ambruk pada bagian dapur dan kamar mandi dengan ukuran Panjang ± 10 meter dan Tinggi ± 2,5 meter.",1,0,1,0,0,0,2022
1408,2022-09-28,BANJIR,BENGKALIS,RIAU,"● Dipicu curah hujan tinggi yang berangsur lama sehingga mengakibatkan banjir pada hari Rabu, 28 September 2022, Pkl. 15:30 WIB",0,0,1,0,42,0,2022
1312,2022-09-28,GEMPA BUMI,PASAMAN BARAT,SUMATERA BARAT,Tidak diketahui,6,0,1,0,0,0,2022
3516,2022-09-28,KEBAKARAN HUTAN DAN LAHAN,MOJOKERTO,JAWA TIMUR,● Dalam proses penyelidikan,0,0,0,0,0,0,2022
1306,2022-09-28,PUTING BELIUNG,PADANG PARIAMAN,SUMATERA BARAT,● Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,1,0,1,2,0,0,2022
1201,2022-09-29,BANJIR,NIAS,SUMATERA UTARA,● Dipicu oleh intensitas curah hujan yang cukup tinggi,0,0,1,0,214,0,2022
3516,2022-09-29,KEBAKARAN HUTAN DAN LAHAN,MOJOKERTO,JAWA TIMUR,● Penyebab kebakaran diduga dibakar oleh orang yang tidak bertanggung jawab,0,0,0,0,0,0,2022
7313,2022-09-29,PUTING BELIUNG,WAJO,SULAWESI SELATAN,● Hujan yang disertai angin kencang terjadi secara tiba-tiba dan mengakibatkan kerusakan 6 rumah warga dan 1 unit mesjid,1,0,1,6,0,1,2022
7317,2022-09-29,PUTING BELIUNG,LUWU,SULAWESI SELATAN,● Angin Kencang yang disertai hujan dan petir yang menyebabkan beberapa rumah warga rusak.,1,0,1,13,0,0,2022
1102,2022-09-29,BANJIR,ACEH SINGKIL,ACEH,● Dipicu oleh intensitas curah hujan yang cukup tinggi,0,0,1,0,15,0,2022
3604,2022-09-30,PUTING BELIUNG,SERANG,BANTEN,● Cuaca Ekstrim,1,0,1,2,0,0,2022
5103,2022-09-30,BANJIR,BADUNG,BALI,Tidak diketahui,0,0,1,0,15,0,2022
3511,2022-09-30,PUTING BELIUNG,BONDOWOSO,JAWA TIMUR,● Dipicu akibat hujan disertai angin kencang yang terjadi di wilayah Ds. Pancoran yang mengakibatkan pohon tumbang,1,0,1,1,0,1,2022
6213,2022-09-30,KEBAKARAN HUTAN DAN LAHAN,MURUNG RAYA,KALIMANTAN TENGAH,● belum diketahui,0,0,0,0,0,0,2022
5102,2022-09-30,BANJIR,TABANAN,BALI,Tidak diketahui,0,0,1,0,25,0,2022
6311,2022-10-01,KEBAKARAN HUTAN DAN LAHAN,BALANGAN,KALIMANTAN SELATAN,● belum di ketahui,0,0,0,0,0,0,2022
3507,2022-10-01,PUTING BELIUNG,MALANG,JAWA TIMUR,● Hujan Lebat yang disertai Angin Kencang di wilayah Ngantang dan sekitarnya sehingga mengakibatkan pohon tumbang dan menimpa mobil Gran max yang sedang melintas serta menutupi sebagian Jalan Raya Provinsi.,1,0,2,0,0,0,2022
1204,2022-10-01,GEMPA BUMI,TAPANULI TENGAH,SUMATERA UTARA,Parameter : ● Kekuatan : 6.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:28:41 WIB ● Lintang : 2.13 LU ● Bujur : 98.89 BT ● Kedalaman : 10 Km Gempa Susulan Ke 1 : ● Kekuatan : 5.1 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:50:35 WIB ● Lintang : 2.05 LU ● Bujur : 98.99 BT ● Kedalaman : 10 Km Gempa Susulan Ke 2 : ● Kekuatan : 5.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 03:37:40 WIB ● Lintang : 2.03 LU ● Bujur : 98.97 BT ● Kedalaman : 10 Km Pusat Gempa berada di Darat TAPANULI UTARA - SUMUT dan tidak berpotensi Tsunami (BMKG),6,0,95,0,0,0,2022
3571,2022-10-01,BANJIR,KOTA KEDIRI,JAWA TIMUR,"● terjadi genangan atau luapan air selokan yang diakibatkan gorong-gorong tersumbat oleh tumpukan sampah di Kel. Bandar Kidul, Kec. Mojoroto.",0,0,1,0,35,0,2022
1215,2022-10-01,GEMPA BUMI,HUMBANG HASUNDUTAN,SUMATERA UTARA,Parameter : ● Kekuatan : 6.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:28:41 WIB ● Lintang : 2.13 LU ● Bujur : 98.89 BT ● Kedalaman : 10 Km Gempa Susulan Ke 1 : ● Kekuatan : 5.1 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:50:35 WIB ● Lintang : 2.05 LU ● Bujur : 98.99 BT ● Kedalaman : 10 Km Gempa Susulan Ke 2 : ● Kekuatan : 5.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 03:37:40 WIB ● Lintang : 2.03 LU ● Bujur : 98.97 BT ● Kedalaman : 10 Km Pusat Gempa berada di Darat TAPANULI UTARA - SUMUT dan tidak berpotensi Tsunami (BMKG),6,0,95,0,0,0,2022
3604,2022-10-01,PUTING BELIUNG,SERANG,BANTEN,● dipicu akibat hujan disertai angin kencang sehingga menyebabkan pohon tumbang dan menimpa rumah warga,1,0,1,2,0,0,2022
3323,2022-10-01,PUTING BELIUNG,TEMANGGUNG,JAWA TENGAH,"● Hujan intensitas tinggi disertai angin kencang mengakibatkan rumah rusak di Dusun Tegalan Desa Tanjungsari Kec. Tlogomulyo Pada pukul 15.30 Wib. Angin kencang berhembus dari arah utara menuju selatan Yang merusak 14 rumah, 2 Tempat Usaha (Kandang) dan 1 fasilitas umum (Balai RT) . Adapun rincian sebagai berikut",1,0,1,17,0,0,2022
1205,2022-10-01,GEMPA BUMI,TAPANULI UTARA,SUMATERA UTARA,Parameter : ● Kekuatan : 6.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:28:41 WIB ● Lintang : 2.13 LU ● Bujur : 98.89 BT ● Kedalaman : 10 Km Gempa Susulan Ke 1 : ● Kekuatan : 5.1 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:50:35 WIB ● Lintang : 2.05 LU ● Bujur : 98.99 BT ● Kedalaman : 10 Km Gempa Susulan Ke 2 : ● Kekuatan : 5.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 03:37:40 WIB ● Lintang : 2.03 LU ● Bujur : 98.97 BT ● Kedalaman : 10 Km Pusat Gempa berada di Darat TAPANULI UTARA - SUMUT dan tidak berpotensi Tsunami (BMKG),1,0,24,1790,0,144,2022
3509,2022-10-01,PUTING BELIUNG,JEMBER,JAWA TIMUR,"● hujan dgn intensitas Lebat dan angin kencang yang menyebabkan beberapa rumah rusak , dan beberapa pohon tumbang dengan diameter 30cm menutup Separuh jalan dan beberapa pohon tumbang menimpah rumah Warga.",1,0,1,11,0,0,2022
1705,2022-10-01,BANJIR,SELUMA,BENGKULU,● dipicu akibat hujan lebat yang terjadi di wilayah Kab. Seluma,0,0,1,0,10,1,2022
3510,2022-10-01,BANJIR,BANYUWANGI,JAWA TIMUR,● dipicu akibat hujan dengan intensitas sedang hingga lebat dan menyebabkan meluapnya sungai Wadung Kamidin,0,0,1,1,25,0,2022
1308,2022-10-01,BANJIR,LIMA PULUH KOTA,SUMATERA BARAT,● Hujan dengan intensitas yang Tinggi sejak malam sabtu pada Pukul 23.00 Wib tanggal 01 Oktober 2022 sampai dengan pagi Minggu 02 oktober 2022 mengakibatkan Jalan longsor dan banjir serta beberapa rumah terendam,0,0,1,0,515,0,2022
1206,2022-10-01,GEMPA BUMI,TOBA,SUMATERA UTARA,Parameter : ● Kekuatan : 6.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:28:41 WIB ● Lintang : 2.13 LU ● Bujur : 98.89 BT ● Kedalaman : 10 Km Gempa Susulan Ke 1 : ● Kekuatan : 5.1 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 02:50:35 WIB ● Lintang : 2.05 LU ● Bujur : 98.99 BT ● Kedalaman : 10 Km Gempa Susulan Ke 2 : ● Kekuatan : 5.0 SR ● Tanggal : 01-Oct-2022 ● Waktu Gempa : 03:37:40 WIB ● Lintang : 2.03 LU ● Bujur : 98.97 BT ● Kedalaman : 10 Km Pusat Gempa berada di Darat TAPANULI UTARA - SUMUT dan tidak berpotensi Tsunami (BMKG),6,0,95,0,0,0,2022
3216,2022-10-02,PUTING BELIUNG,BEKASI,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi disertai angin kencang,1,0,1,1,0,0,2022
3504,2022-10-02,BANJIR,TULUNGAGUNG,JAWA TIMUR,● hujan deras dengan intensitas tinggi,0,0,1,0,1,0,2022
1371,2022-10-02,BANJIR,KOTA PADANG,SUMATERA BARAT,● Dipicu hujan dengan intensitas tinggi menyebabkan terjadinya banjir,0,0,1,0,135,0,2022
7504,2022-10-02,BANJIR,BONE BOLANGO,GORONTALO,"● Hujan yang terjadi sejak hari Ahad 02 Oktober hingga hari Senin pukul 13.00 sampai 16.00 WITA, mengakibatkan naiknya debit sungai bulango dan sungai Dulamayo.",0,0,1,0,375,0,2022
3204,2022-10-02,TANAH LONGSOR,BANDUNG,JAWA BARAT,● Hujan dengan intensitas deras,0,0,0,0,0,0,2022
6107,2022-10-02,BANJIR,SINTANG,KALIMANTAN BARAT,● Dipicu oleh intensitas curah hujan yang cukup tinggi dan meluapnya sungai serawai,0,0,1,0,2536,0,2022
1372,2022-10-02,BANJIR,KOTA SOLOK,SUMATERA BARAT,"● Hujan Deras Yang terjadi di wilayah kota solok sejak pukul 22.00 Wib sampai saat ini. Dengan Intensitas dan Durasi Hujan Tersebut mengakibatkan banjir di pemukiman warga khususnya di sekitar wilayah batang gawan, Pohon tumbang terjadi di daerah Simpang payo Kelurahan Tanah Garam dan Longsor mengenai halaman belakang rumah warga di Belakang Perumahan Griya 2 laing.",0,0,1,0,324,0,2022
3215,2022-10-02,PUTING BELIUNG,KARAWANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi disertai angin kencang,1,0,1,1,0,0,2022
3401,2022-10-02,TANAH LONGSOR,KULONPROGO,DI YOGYAKARTA,● hujan dengan intensitas tinggi,0,0,0,0,0,0,2022
6303,2022-10-03,PUTING BELIUNG,BANJAR,KALIMANTAN SELATAN,● hujan dengan intensitas tinggi disertai angin kencang,1,0,1,1,0,0,2022
3402,2022-10-03,BANJIR,BANTUL,DI YOGYAKARTA,● hujan dengan intensitas tinggi,0,0,1,0,16,0,2022
1108,2022-10-03,KEBAKARAN HUTAN DAN LAHAN,ACEH BESAR,ACEH,● dalam penyelidikan,0,0,0,0,0,0,2022
3202,2022-10-03,TANAH LONGSOR,SUKABUMI,JAWA BARAT,● hujan dengan intensitas tinggi,0,0,0,0,0,0,2022
3210,2022-10-03,PUTING BELIUNG,MAJALENGKA,JAWA BARAT,● Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,1,0,1,1,0,0,2022
3207,2022-10-03,TANAH LONGSOR,CIAMIS,JAWA BARAT,● Dipicu hujan dengan durasi yang cukup lama sehingga mengakibatkan tanah longsor,0,0,0,4,0,0,2022
1702,2022-10-03,PUTING BELIUNG,REJANG LEBONG,BENGKULU,● hujan dengan intensitas tinggi disertai angin kencang,1,0,1,0,0,0,2022
7313,2022-10-03,PUTING BELIUNG,WAJO,SULAWESI SELATAN,● Dipicu hujan dengan intensitas sedang hingga lebat disertai angin kencang yang di daerah Kabupaten Wajo khususnya Kecamatan Majauleng Desa Tellulimpoe mengakibatkan beberapa atap rumah warga terlepas. Dalam kejadian ini tidak menimbulkan koran luka/jiwa,1,0,1,4,0,0,2022
3471,2022-10-03,TANAH LONGSOR,KOTA YOGYAKARTA,DI YOGYAKARTA,● Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,0,0,0,2022
3210,2022-10-03,TANAH LONGSOR,MAJALENGKA,JAWA BARAT,● Dipicu oleh intensitas curah hujan yang cukup tinggi dengan durasi lebih dari 4 jam dan kondisi rumah berada di bawah tebing sehingga mengakibatkan longsor,0,0,0,1,0,0,2022
3511,2022-10-03,PUTING BELIUNG,BONDOWOSO,JAWA TIMUR,● Intensitas curah hujan yang tinggi melebihi batas norma yang menyebab longsornya jalan penghubung desa.,1,0,1,0,0,0,2022
1111,2022-10-04,BANJIR,ACEH UTARA,ACEH,"● Dipicu hujan deras yang mengguyur wilayah Kab. Aceh Utara sehingga menyebabkan terjadinya banjir yang menggenangi rumah-rumah dan sawah warga pada hari Selasa, 04 Oktober 2022, Pkl. 07.30 WIB",1,0,1,10,17582,0,2022
1174,2022-10-04,BANJIR,KOTA LHOKSEUMAWE,ACEH,● Dipicu hujan dengan intensitas sedang hingga lebat dan Air Kiriman dari sungai Aceh Utara,0,0,1,4,512,0,2022
3273,2022-10-04,PUTING BELIUNG,KOTA BANDUNG,JAWA BARAT,● Dipicu hujan intensitas tinggi disertai angin kencang,1,0,1,1,0,0,2022
3201,2022-10-04,TANAH LONGSOR,BOGOR,JAWA BARAT,"● Dipicu hujan dengan intensitas yang tinggi dan cukup lama, mengakibatkan tanah longsor di beberapa titik pada wilayah tersebut.",0,0,0,2,0,0,2022
3674,2022-10-04,BANJIR,KOTA TANGERANG SELATAN,BANTEN,● Dipicu hujan dengan intensitas tinggi disertai angin kencang,0,0,1,0,727,0,2022
3171,2022-10-04,BANJIR,KOTA JAKARTA SELATAN,DKI JAKARTA,"● Dipicu hujan dengan intensitas sedang hingga deras yang berangsur lama pada hari Selasa, 04 Oktober 2022, Pkl. 16.00 WIB sehingga mengakibatkan terjadi luapan pada kali krukut, kali mampang, kali pesanggrahan, kali sarua, kali cipinang dan kali sunter sehingga menyebabkan banjir di beberapa titik",0,0,1,0,727,0,2022
3215,2022-10-04,PUTING BELIUNG,KARAWANG,JAWA BARAT,● Dipicu hujan dengan intensitas sedang sampai deras disertai angin kencang,1,0,1,2,0,0,2022
3206,2022-10-04,BANJIR,TASIKMALAYA,JAWA BARAT,"● Dipicu intensitas hujan dengan intensitas tinggi daerah hulu di wilayah Sukaratu,dan Padakembang mengakibatkan meningkatnya debit air biasanya di dua sungai yaitu sungai cikunir dan sungai cibanjaran",0,0,1,0,727,0,2022
1105,2022-10-05,BANJIR,ACEH TIMUR,ACEH,"● Dipicu hujan deras sehingga menyebabkan banjir pada hari Rabu, 05 Oktober 2022, Pkl. 08:00 WIB",0,0,1,0,8,0,2022
6201,2022-10-05,BANJIR,KOTAWARINGIN BARAT,KALIMANTAN TENGAH,● Dipicu hujan dengan intensitas tinggi,0,0,1,0,6035,0,2022
